0		0.4135993639854337
0.01		0.4138075791137542
0.02		0.4141550942306166
0.03		0.4146411340218664
0.04		0.4152646154357871
0.05		0.4160241512333389
0.06		0.4169180545311898
0.07000000000000001		0.4179443443195714
0.08		0.4191007519331763
0.09		0.4203847284495471
0.1		0.4217934529858097
0.11		0.4233238418610482
0.12		0.4249725585883062
0.13		0.4267360246569671
0.14		0.4286104310632138
0.15		0.4305917505434581
0.16		0.4326757504629148
0.17		0.4348580063090989
0.18		0.4371339157377594
0.19		0.4394987131167407
0.2		0.4419474845115429
0.21		0.4444751830547586
0.22		0.4470766446403101
0.23		0.4497466038823957
0.24		0.4524797102782441
0.25		0.4552705445132705
0.26		0.4581136348470007
0.27		0.4610034735180931
0.28		0.4639345331070805
0.29		0.4669012827959815
0.3		0.4698982044646992
0.31		0.4729198085651471
0.32		0.4759606497153386
0.33		0.4790153419571792
0.34		0.4820785736234426
0.35		0.4851451217613876
0.36		0.4882098660626399
0.37		0.4912678022513758
0.38		0.4943140548853662
0.39		0.4973438895272713
0.4		0.5003527242463888
0.41		0.5033361404142164
0.42		0.5062898927585187
0.43		0.5092099186475237
0.44		0.512092346460999
0.45		0.5149335035454096
0.46		0.5177299228017558
0.47		0.5204783487281111
0.48		0.5231757425256695
0.49		0.5258192863285981
0.5		0.5284063865528005
0.51		0.5309346763622813
0.52		0.5334020172557711
0.53		0.535806499780022
0.54		0.5381464433796871
0.55		0.5404203953971409
0.5600000000000001		0.5426271292389077
0.5700000000000001		0.5447656417289722
0.58		0.5468351496727301
0.59		0.5488350856586701
0.6		0.5507650931275077
0.61		0.5526250207405385
0.62		0.5544149160812271
0.63		0.5561350187269238
0.64		0.5577857527303663
0.65		0.5593677185529586
0.66		0.5608816844935182
0.67		0.5623285776576701
0.68		0.5637094745144053
0.6900000000000001		0.5650255910874568
0.7000000000000001		0.5662782728301656
0.71		0.567468984233238
0.72		0.5685992982153391
0.73		0.5696708853467496
0.74		0.570685502956386
0.75		0.5716449841723154
0.76		0.5725512269454904
0.77		0.5734061831058302
0.78		0.5742118474989254
0.79		0.574970247250619
0.8		0.5756834312054548
0.8100000000000001		0.5763534595835481
0.8200000000000001		0.5769823938988115
0.8300000000000001		0.5775722871796334
0.84		0.578125174531158
0.85		0.5786430640761844
0.86		0.5791279283093763
0.87		0.5795816958971238
0.88		0.5800062439528105
0.89		0.58040339081462
0.9		0.5807748893502837
0.91		0.5811224208103209
0.92		0.5814475892484616
0.93		0.5817519165250011
0.9400000000000001		0.582036837905844
0.9500000000000001		0.5823036982669894
0.96		0.5825537489112254
0.97		0.5827881450007678
0.98		0.583007943606591
0.99		0.5832141023722898
