0.1		0.3543276999892766
0.2		0.3815431446124132
0.3		0.3940912943339305
0.4		0.4012470773478138
0.5		0.4057625218167626
0.6000000000000001		0.408689869585008
0.7000000000000001		0.4105806394670178
0.8		0.4117842559919053
0.9		0.4125361530243467
1		0.412995615489729
1.1		0.4132690713454542
1.2		0.4134263616063441
1.3		0.4135125664060234
1.4		0.4135562875921419
1.5		0.4135753688589603
1.6		0.4135807413086716
1.7		0.4135789615303361
1.8		0.4135738596244085
1.9		0.413567593786832
2		0.4135613160411263
2.1		0.4135555868686348
2.2		0.4135506297453744
2.3		0.4135464848135038
2.4		0.4135430997539566
2.5		0.4135403820587281
2.6		0.4135382279273174
2.7		0.4135365372660773
2.8		0.4135352206247491
2.9		0.4135342016140476
3		0.4135334169214314
3.1		0.4135328151628496
3.2		0.4135323552725405
3.3		0.4135320048117601
3.4		0.4135317383874584
3.5		0.4135315362640715
3.6		0.4135313831912809
3.7		0.413531267440052
3.8		0.4135311800244789
3.9		0.4135311140824365
4		0.4135310643878212
4.100000000000001		0.4135310269696193
4.2		0.4135309988163803
4.3		0.4135309776481462
4.4		0.4135309618051775
4.5		0.4135309498528035
4.600000000000001		0.41353094087795
4.7		0.4135309283910485
4.800000000000001		0.4135309254083961
4.9		0.4135309218506745
5		0.4135309214237794
