-4.963092656214942	0.9999978167445436		0.01
-4.926185312429883	0.9999969953055738		0.02
-4.889277968644825	0.9999985200982627		0.03
-4.852370624859765	1.000003367972081		0.04
-4.815463281074707	1.000012506534929		0.05
-4.778555937289648	1.00002689250427		0.06
-4.74164859350459	1.000047470090429		0.07000000000000001
-4.704741249719532	1.000075169417157		0.08
-4.667833905934473	1.000110904984312		0.09
-4.630926562149414	1.000155574177358		0.1
-4.594019218364355	1.000210055828214		0.11
-4.557111874579297	1.000275208831682		0.12
-4.520204530794238	1.000351870821483		0.13
-4.48329718700918	1.000440856909724		0.14
-4.446389843224122	1.000542958493236		0.15
-4.409482499439063	1.000658942130064		0.16
-4.372575155654004	1.000789548488991		0.17
-4.335667811868945	1.000935491374759		0.18
-4.298760468083887	1.00109745683129		0.19
-4.261853124298828	1.001276102324897		0.2
-4.22494578051377	1.001472056009166		0.21
-4.188038436728712	1.001685916072887		0.22
-4.151131092943652	1.001918250171982		0.23
-4.114223749158594	1.002169594946224		0.24
-4.077316405373535	1.00244045562101		0.25
-4.040409061588477	1.002731305694311		0.26
-4.003501717803418	1.003042586708457		0.27
-3.96659437401836	1.003374708106192		0.28
-3.929687030233301	1.003728047170071		0.29
-3.892779686448243	1.004102949044018		0.3
-3.855872342663184	1.004499726835509		0.31
-3.818964998878125	1.004918661796622		0.32
-3.782057655093067	1.005360003581903		0.33
-3.745150311308008	1.005823970580715		0.34
-3.70824296752295	1.006310750321546		0.35
-3.671335623737891	1.006820499945472		0.36
-3.634428279952833	1.007353346745805		0.37
-3.597520936167774	1.007909388770692		0.38
-3.560613592382715	1.008488695485337		0.39
-3.523706248597657	1.009091308490279		0.4
-3.486798904812598	1.009717242292054		0.41
-3.44989156102754	1.010366485122427		0.42
-3.412984217242481	1.011038999802272		0.43
-3.376076873457422	1.011734724646095		0.44
-3.339169529672364	1.012453574403101		0.45
-3.302262185887305	1.013195441230685		0.46
-3.265354842102247	1.013960195696164		0.47
-3.228447498317188	1.014747687802546		0.48
-3.19154015453213	1.015557748034191		0.49
-3.154632810747071	1.016390188418117		0.5
-3.117725466962012	1.017244803596913		0.51
-3.080818123176954	1.01812137190904		0.52
-3.043910779391895	1.019019656472681		0.53
-3.007003435606836	1.019939406269039		0.54
-2.970096091821778	1.020880357221369		0.55
-2.93318874803672	1.02184223326593		0.5600000000000001
-2.896281404251661	1.022824747411386		0.5700000000000001
-2.859374060466602	1.023827602783057		0.58
-2.822466716681544	1.024850493648814		0.59
-2.785559372896485	1.025893106423477		0.6
-2.748652029111426	1.026955120648647		0.61
-2.711744685326368	1.028036209945284		0.62
-2.67483734154131	1.029136042936383		0.63
-2.637929997756251	1.030254284137297		0.64
-2.601022653971192	1.031390594811546		0.65
-2.564115310186134	1.032544633790058		0.66
-2.527207966401075	1.03371605825208		0.67
-2.490300622616016	1.034904524466101		0.68
-2.453393278830958	1.036109688489482		0.6900000000000001
-2.416485935045899	1.037331206825527		0.7000000000000001
-2.379578591260841	1.038568737037099		0.71
-2.342671247475782	1.039821938315863		0.72
-2.305763903690723	1.041090472006816		0.73
-2.268856559905665	1.042374002087788		0.74
-2.231949216120606	1.043672195603722		0.75
-2.195041872335548	1.044984723055705		0.76
-2.158134528550489	1.046311258744926		0.77
-2.121227184765431	1.047651481072029		0.78
-2.084319840980372	1.049005072792479		0.79
-2.047412497195313	1.05037172122875		0.8
-2.010505153410255	1.051751118440242		0.8100000000000001
-1.973597809625196	1.053142961351991		0.8200000000000001
-1.936690465840138	1.054546951843405		0.8300000000000001
-1.899783122055079	1.055962796798351		0.84
-1.862875778270021	1.057390208118041		0.85
